,holiday,temp_K,temp_oC,temp_oF,rain_mm,snow_mm,cloud_cover_%,weather_main,weather_description,date_time,traffic_volume
26664,N/A,269.09,-4.06,24.69,0.0,0.0,75,Clouds,broken clouds,2017-02-26 06:00:00,1302
26665,N/A,268.59,-4.56,23.79,0.0,0.0,75,Clouds,broken clouds,2017-02-26 07:00:00,1815
26666,N/A,268.81,-4.34,24.19,0.0,0.0,75,Clouds,broken clouds,2017-02-26 08:00:00,2591
26667,N/A,269.81,-3.34,25.99,0.0,0.0,75,Clouds,broken clouds,2017-02-26 09:00:00,3327
26668,N/A,271.27,-1.88,28.62,0.0,0.0,40,Snow,light snow,2017-02-26 10:00:00,3659
26669,N/A,273.46,0.31,32.56,0.0,0.0,75,Clouds,broken clouds,2017-02-26 11:00:00,4149
26670,N/A,274.35,1.2,34.16,0.0,0.0,90,Clouds,overcast clouds,2017-02-26 12:00:00,4475
26671,N/A,275.35,2.2,35.96,0.0,0.0,75,Clouds,broken clouds,2017-02-26 13:00:00,4676
26672,N/A,275.83,2.68,36.82,0.0,0.0,40,Clouds,scattered clouds,2017-02-26 14:00:00,4527
26673,N/A,275.34,2.19,35.94,0.0,0.0,1,Clear,sky is clear,2017-02-26 15:00:00,4266
26674,N/A,275.09,1.94,35.49,0.0,0.0,20,Clouds,few clouds,2017-02-26 16:00:00,4329
26675,N/A,274.35,1.2,34.16,0.0,0.0,1,Clear,sky is clear,2017-02-26 17:00:00,4095
26676,N/A,273.09,-0.06,31.89,0.0,0.0,5,Clear,sky is clear,2017-02-26 18:00:00,3679
26677,N/A,271.96,-1.19,29.86,0.0,0.0,1,Clear,sky is clear,2017-02-26 19:00:00,2951
26678,N/A,270.69,-2.46,27.57,0.0,0.0,1,Clear,sky is clear,2017-02-26 20:00:00,2447
26679,N/A,270.29,-2.86,26.85,0.0,0.0,1,Clear,sky is clear,2017-02-26 21:00:00,2028
26680,N/A,270.49,-2.66,27.21,0.0,0.0,90,Clouds,overcast clouds,2017-02-26 22:00:00,1464
26681,N/A,270.95,-2.2,28.04,0.0,0.0,90,Clouds,overcast clouds,2017-02-26 23:00:00,1054
26682,N/A,270.89,-2.26,27.93,0.0,0.0,90,Clouds,overcast clouds,2017-02-27 00:00:00,576
26683,N/A,271.02,-2.13,28.17,0.0,0.0,75,Clouds,broken clouds,2017-02-27 01:00:00,338
26684,N/A,270.34,-2.81,26.94,0.0,0.0,90,Snow,light snow,2017-02-27 02:00:00,264
26685,N/A,270.15,-3.0,26.6,0.0,0.0,90,Snow,light snow,2017-02-27 03:00:00,307
26686,N/A,270.08,-3.07,26.47,0.0,0.0,90,Clouds,overcast clouds,2017-02-27 04:00:00,848
26687,N/A,269.35,-3.8,25.16,0.0,0.0,1,Clear,sky is clear,2017-02-27 05:00:00,2699
26688,N/A,268.79,-4.36,24.15,0.0,0.0,1,Clear,sky is clear,2017-02-27 06:00:00,5773
26689,N/A,268.21,-4.94,23.11,0.0,0.0,1,Clear,sky is clear,2017-02-27 07:00:00,6724
26690,N/A,268.95,-4.2,24.44,0.0,0.0,40,Clouds,scattered clouds,2017-02-27 08:00:00,6085
26691,N/A,270.71,-2.44,27.61,0.0,0.0,40,Clouds,scattered clouds,2017-02-27 09:00:00,5034
26692,N/A,272.82,-0.33,31.41,0.0,0.0,75,Clouds,broken clouds,2017-02-27 10:00:00,4397
26693,N/A,275.08,1.93,35.47,0.0,0.0,1,Clear,sky is clear,2017-02-27 11:00:00,4340
26694,N/A,278.22,5.07,41.13,0.0,0.0,40,Clouds,scattered clouds,2017-02-27 12:00:00,4802
26695,N/A,278.58,5.43,41.77,0.0,0.0,75,Clouds,broken clouds,2017-02-27 13:00:00,4670
26696,N/A,279.08,5.93,42.67,0.0,0.0,90,Clouds,overcast clouds,2017-02-27 14:00:00,5178
26697,N/A,279.27,6.12,43.02,0.0,0.0,75,Clouds,broken clouds,2017-02-27 15:00:00,5681
26698,N/A,279.27,6.12,43.02,0.0,0.0,75,Clouds,broken clouds,2017-02-27 16:00:00,6516
26699,N/A,279.03,5.88,42.58,0.0,0.0,75,Clouds,broken clouds,2017-02-27 17:00:00,6028
26700,N/A,277.88,4.73,40.51,0.0,0.0,75,Clouds,broken clouds,2017-02-27 18:00:00,4580
26701,N/A,276.4,3.25,37.85,0.0,0.0,40,Clouds,scattered clouds,2017-02-27 19:00:00,3219
26702,N/A,275.71,2.56,36.61,0.0,0.0,75,Clouds,broken clouds,2017-02-27 20:00:00,2647
26703,N/A,275.35,2.2,35.96,0.0,0.0,75,Clouds,broken clouds,2017-02-27 21:00:00,2473
26704,N/A,275.35,2.2,35.96,0.0,0.0,1,Clear,sky is clear,2017-02-27 22:00:00,3711
26705,N/A,275.02,1.87,35.37,0.0,0.0,90,Clouds,overcast clouds,2017-02-27 23:00:00,1173
26706,N/A,275.22,2.07,35.73,0.0,0.0,1,Clear,sky is clear,2017-02-28 00:00:00,601
26707,N/A,275.15,2.0,35.6,0.0,0.0,75,Clouds,broken clouds,2017-02-28 01:00:00,362
26708,N/A,275.95,2.8,37.04,0.0,0.0,90,Clouds,overcast clouds,2017-02-28 02:00:00,302
26709,N/A,275.29,2.14,35.85,0.0,0.0,90,Clouds,overcast clouds,2017-02-28 03:00:00,335
26710,N/A,275.34,2.19,35.94,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 04:00:00,864
26711,N/A,275.15,2.0,35.6,0.0,0.0,75,Clouds,broken clouds,2017-02-28 05:00:00,2740
26712,N/A,274.96,1.81,35.26,0.0,0.0,90,Clouds,overcast clouds,2017-02-28 06:00:00,5768
26713,N/A,275.15,2.0,35.6,0.0,0.0,90,Snow,light snow,2017-02-28 07:00:00,6109
26714,N/A,275.75,2.6,36.68,0.0,0.0,90,Clouds,overcast clouds,2017-02-28 08:00:00,6301
26715,N/A,276.35,3.2,37.76,0.0,0.0,40,Clouds,scattered clouds,2017-02-28 09:00:00,5255
26716,N/A,277.95,4.8,40.64,0.0,0.0,75,Clouds,broken clouds,2017-02-28 10:00:00,4532
26717,N/A,278.88,5.73,42.31,0.0,0.0,40,Clouds,scattered clouds,2017-02-28 11:00:00,4798
26718,N/A,278.89,5.74,42.33,0.0,0.0,40,Clouds,scattered clouds,2017-02-28 12:00:00,5029
26719,N/A,279.29,6.14,43.05,0.0,0.0,40,Clouds,scattered clouds,2017-02-28 13:00:00,4957
26720,N/A,279.36,6.21,43.18,0.0,0.0,75,Clouds,broken clouds,2017-02-28 14:00:00,5442
26721,N/A,279.09,5.94,42.69,0.0,0.0,90,Snow,light snow,2017-02-28 15:00:00,5912
26722,N/A,278.23,5.08,41.14,0.0,0.0,90,Snow,light snow,2017-02-28 16:00:00,6949
26723,N/A,276.91,3.76,38.77,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 17:00:00,6365
26724,N/A,275.91,2.76,36.97,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 18:00:00,4867
26725,N/A,275.09,1.94,35.49,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 19:00:00,3311
26726,N/A,274.42,1.27,34.29,0.0,0.0,90,Snow,light snow,2017-02-28 20:00:00,2971
26727,N/A,273.71,0.56,33.01,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 21:00:00,2890
26728,N/A,273.28,0.13,32.23,0.0,0.0,90,Drizzle,light intensity drizzle,2017-02-28 22:00:00,2648
26729,N/A,272.84,-0.31,31.44,0.0,0.0,90,Snow,light snow,2017-02-28 23:00:00,1141
26730,N/A,272.65,-0.5,31.1,0.0,0.0,90,Haze,haze,2017-03-01 00:00:00,619
26731,N/A,272.49,-0.66,30.81,0.0,0.0,90,Mist,mist,2017-03-01 01:00:00,395
26732,N/A,272.22,-0.93,30.33,0.0,0.0,90,Mist,mist,2017-03-01 02:00:00,357
26733,N/A,271.95,-1.2,29.84,0.0,0.0,90,Haze,haze,2017-03-01 03:00:00,375
26734,N/A,271.28,-1.87,28.63,0.0,0.0,90,Snow,light snow,2017-03-01 04:00:00,896
26735,N/A,271.02,-2.13,28.17,0.0,0.0,90,Snow,light snow,2017-03-01 05:00:00,2278
26736,N/A,270.62,-2.53,27.45,0.0,0.0,90,Snow,snow,2017-03-01 06:00:00,3771
26737,N/A,270.08,-3.07,26.47,0.0,0.0,90,Snow,light snow,2017-03-01 07:00:00,3683
26738,N/A,270.15,-3.0,26.6,0.0,0.0,90,Snow,light snow,2017-03-01 08:00:00,3997
26739,N/A,270.75,-2.4,27.68,0.0,0.0,90,Clouds,overcast clouds,2017-03-01 09:00:00,5810
26740,N/A,270.84,-2.31,27.84,0.0,0.0,75,Clouds,broken clouds,2017-03-01 10:00:00,4513
26741,N/A,271.58,-1.57,29.17,0.0,0.0,75,Clouds,broken clouds,2017-03-01 11:00:00,4537
26742,N/A,272.71,-0.44,31.21,0.0,0.0,20,Clouds,few clouds,2017-03-01 12:00:00,4816
26743,N/A,274.41,1.26,34.27,0.0,0.0,75,Clouds,broken clouds,2017-03-01 13:00:00,4805
26744,N/A,274.83,1.68,35.02,0.0,0.0,90,Clouds,overcast clouds,2017-03-01 14:00:00,5379
26745,N/A,275.01,1.86,35.35,0.0,0.0,90,Clouds,overcast clouds,2017-03-01 15:00:00,5712
26746,N/A,274.59,1.44,34.59,0.0,0.0,90,Clouds,overcast clouds,2017-03-01 16:00:00,6948
26747,N/A,274.53,1.38,34.48,0.0,0.0,90,Rain,light rain,2017-03-01 17:00:00,6466
26748,N/A,272.42,-0.73,30.69,0.0,0.0,90,Snow,light snow,2017-03-01 18:00:00,4755
26749,N/A,271.96,-1.19,29.86,0.0,0.0,90,Snow,light snow,2017-03-01 19:00:00,3200
26750,N/A,270.9,-2.25,27.95,0.0,0.0,40,Snow,light snow,2017-03-01 20:00:00,2927
26751,N/A,270.72,-2.43,27.63,0.0,0.0,75,Snow,light snow,2017-03-01 21:00:00,2439
26752,N/A,269.84,-3.31,26.04,0.0,0.0,90,Snow,light snow,2017-03-01 22:00:00,1720
26753,N/A,269.48,-3.67,25.39,0.0,0.0,90,Snow,light snow,2017-03-01 23:00:00,1084
26754,N/A,268.62,-4.53,23.85,0.0,0.0,90,Clouds,overcast clouds,2017-03-02 00:00:00,565
26755,N/A,267.78,-5.37,22.33,0.0,0.0,75,Clouds,broken clouds,2017-03-02 01:00:00,359
26756,N/A,266.97,-6.18,20.88,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 02:00:00,258
26757,N/A,266.53,-6.62,20.08,0.0,0.0,1,Clear,sky is clear,2017-03-02 03:00:00,342
26758,N/A,265.9,-7.25,18.95,0.0,0.0,1,Clear,sky is clear,2017-03-02 04:00:00,856
26759,N/A,265.49,-7.66,18.21,0.0,0.0,1,Clear,sky is clear,2017-03-02 05:00:00,2751
26760,N/A,265.03,-8.12,17.38,0.0,0.0,1,Clear,sky is clear,2017-03-02 06:00:00,5939
26761,N/A,264.9,-8.25,17.15,0.0,0.0,1,Clear,sky is clear,2017-03-02 07:00:00,6684
26762,N/A,264.94,-8.21,17.22,0.0,0.0,1,Clear,sky is clear,2017-03-02 08:00:00,6031
26763,N/A,266.01,-7.14,19.15,0.0,0.0,1,Clear,sky is clear,2017-03-02 09:00:00,5165
26764,N/A,266.93,-6.22,20.8,0.0,0.0,1,Clear,sky is clear,2017-03-02 10:00:00,4765
26765,N/A,268.88,-4.27,24.31,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 11:00:00,5013
26766,N/A,270.35,-2.8,26.96,0.0,0.0,1,Clear,sky is clear,2017-03-02 12:00:00,4949
26767,N/A,271.15,-2.0,28.4,0.0,0.0,1,Clear,sky is clear,2017-03-02 13:00:00,5119
26768,N/A,271.48,-1.67,28.99,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 14:00:00,5465
26769,N/A,271.15,-2.0,28.4,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 15:00:00,6207
26770,N/A,271.02,-2.13,28.17,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 16:00:00,6686
26771,N/A,270.49,-2.66,27.21,0.0,0.0,40,Clouds,scattered clouds,2017-03-02 17:00:00,6515
26772,N/A,269.72,-3.43,25.83,0.0,0.0,1,Clear,sky is clear,2017-03-02 18:00:00,5022
26773,N/A,268.59,-4.56,23.79,0.0,0.0,5,Clear,sky is clear,2017-03-02 19:00:00,3581
26774,N/A,268.08,-5.07,22.87,0.0,0.0,5,Clear,sky is clear,2017-03-02 20:00:00,2973
26775,N/A,267.37,-5.78,21.6,0.0,0.0,5,Clear,sky is clear,2017-03-02 21:00:00,3225
26776,N/A,266.69,-6.46,20.37,0.0,0.0,1,Clear,sky is clear,2017-03-02 22:00:00,1866
26777,N/A,266.09,-7.06,19.29,0.0,0.0,1,Clear,sky is clear,2017-03-02 23:00:00,1305
26778,N/A,265.76,-7.39,18.7,0.0,0.0,1,Clear,sky is clear,2017-03-03 00:00:00,722
26779,N/A,264.76,-8.39,16.9,0.0,0.0,1,Clear,sky is clear,2017-03-03 01:00:00,406
26780,N/A,263.96,-9.19,15.46,0.0,0.0,1,Clear,sky is clear,2017-03-03 02:00:00,310
26781,N/A,263.56,-9.59,14.74,0.0,0.0,1,Clear,sky is clear,2017-03-03 03:00:00,373
26782,N/A,262.53,-10.62,12.88,0.0,0.0,1,Clear,sky is clear,2017-03-03 04:00:00,831
26783,N/A,262.09,-11.06,12.09,0.0,0.0,1,Clear,sky is clear,2017-03-03 05:00:00,2576
26784,N/A,261.69,-11.46,11.37,0.0,0.0,1,Clear,sky is clear,2017-03-03 06:00:00,5495
26785,N/A,261.29,-11.86,10.65,0.0,0.0,20,Clouds,few clouds,2017-03-03 07:00:00,6459
26786,N/A,262.08,-11.07,12.07,0.0,0.0,40,Clouds,scattered clouds,2017-03-03 08:00:00,5874
26787,N/A,264.95,-8.2,17.24,0.0,0.0,1,Clear,sky is clear,2017-03-03 09:00:00,5025
26788,N/A,265.55,-7.6,18.32,0.0,0.0,75,Clouds,broken clouds,2017-03-03 10:00:00,4837
26789,N/A,266.88,-6.27,20.71,0.0,0.0,1,Clear,sky is clear,2017-03-03 11:00:00,5370
26790,N/A,269.81,-3.34,25.99,0.0,0.0,1,Clear,sky is clear,2017-03-03 12:00:00,5727
26791,N/A,269.88,-3.27,26.11,0.0,0.0,1,Clear,sky is clear,2017-03-03 13:00:00,5665
26792,N/A,271.22,-1.93,28.53,0.0,0.0,75,Clouds,broken clouds,2017-03-03 14:00:00,5718
26793,N/A,272.15,-1.0,30.2,0.0,0.0,75,Clouds,broken clouds,2017-03-03 15:00:00,5967
26794,N/A,271.65,-1.5,29.3,0.0,0.0,90,Clouds,overcast clouds,2017-03-03 16:00:00,6607
26795,N/A,270.9,-2.25,27.95,0.0,0.0,90,Snow,light snow,2017-03-03 17:00:00,6125
26796,N/A,270.28,-2.87,26.83,0.0,0.0,90,Snow,light snow,2017-03-03 18:00:00,5208
26797,N/A,270.22,-2.93,26.73,0.0,0.0,90,Snow,light snow,2017-03-03 19:00:00,3960
26798,N/A,269.96,-3.19,26.26,0.0,0.0,90,Snow,light snow,2017-03-03 20:00:00,3380
26799,N/A,269.65,-3.5,25.7,0.0,0.0,75,Snow,light snow,2017-03-03 21:00:00,3107
26800,N/A,269.75,-3.4,25.88,0.0,0.0,90,Snow,light snow,2017-03-03 22:00:00,2448
26801,N/A,269.95,-3.2,26.24,0.0,0.0,90,Clouds,overcast clouds,2017-03-03 23:00:00,1883
26802,N/A,270.21,-2.94,26.71,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 00:00:00,1080
26803,N/A,270.34,-2.81,26.94,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 01:00:00,672
26804,N/A,270.42,-2.73,27.09,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 02:00:00,522
26805,N/A,270.15,-3.0,26.6,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 03:00:00,365
26806,N/A,270.22,-2.93,26.73,0.0,0.0,75,Clouds,broken clouds,2017-03-04 04:00:00,491
26807,N/A,270.02,-3.13,26.37,0.0,0.0,1,Clear,sky is clear,2017-03-04 05:00:00,526
26808,N/A,269.95,-3.2,26.24,0.0,0.0,1,Clear,sky is clear,2017-03-04 06:00:00,1056
26809,N/A,269.82,-3.33,26.01,0.0,0.0,20,Clouds,few clouds,2017-03-04 07:00:00,1507
26810,N/A,269.96,-3.19,26.26,0.0,0.0,20,Clouds,few clouds,2017-03-04 08:00:00,2431
26811,N/A,272.65,-0.5,31.1,0.0,0.0,5,Clear,sky is clear,2017-03-04 09:00:00,3374
26812,N/A,274.15,1.0,33.8,0.0,0.0,1,Clear,sky is clear,2017-03-04 10:00:00,4445
26813,N/A,275.52,2.37,36.27,0.0,0.0,1,Clear,sky is clear,2017-03-04 11:00:00,4946
26814,N/A,276.48,3.33,37.99,0.0,0.0,1,Clear,sky is clear,2017-03-04 12:00:00,5204
26815,N/A,277.71,4.56,40.21,0.0,0.0,1,Clear,sky is clear,2017-03-04 13:00:00,5193
26816,N/A,278.21,5.06,41.11,0.0,0.0,1,Clear,sky is clear,2017-03-04 14:00:00,5062
26817,N/A,278.59,5.44,41.79,0.0,0.0,1,Clear,sky is clear,2017-03-04 15:00:00,4643
26818,N/A,278.35,5.2,41.36,0.0,0.0,1,Clear,sky is clear,2017-03-04 16:00:00,4843
26819,N/A,277.42,4.27,39.69,0.0,0.0,1,Clear,sky is clear,2017-03-04 17:00:00,4955
26820,N/A,276.48,3.33,37.99,0.0,0.0,1,Clear,sky is clear,2017-03-04 18:00:00,4489
26821,N/A,276.01,2.86,37.15,0.0,0.0,1,Clear,sky is clear,2017-03-04 19:00:00,3503
26822,N/A,275.93,2.78,37.0,0.0,0.0,1,Clear,sky is clear,2017-03-04 20:00:00,3216
26823,N/A,275.21,2.06,35.71,0.0,0.0,1,Clear,sky is clear,2017-03-04 21:00:00,3532
26824,N/A,275.65,2.5,36.5,0.0,0.0,1,Clear,sky is clear,2017-03-04 22:00:00,3301
26825,N/A,275.48,2.33,36.19,0.0,0.0,1,Clear,sky is clear,2017-03-04 23:00:00,2188
26826,N/A,275.42,2.27,36.09,0.0,0.0,1,Clear,sky is clear,2017-03-05 00:00:00,1546
26827,N/A,275.65,2.5,36.5,0.0,0.0,1,Clear,sky is clear,2017-03-05 01:00:00,1031
26828,N/A,275.59,2.44,36.39,0.0,0.0,1,Clear,sky is clear,2017-03-05 02:00:00,746
26829,N/A,275.9,2.75,36.95,0.0,0.0,1,Clear,sky is clear,2017-03-05 03:00:00,543
26830,N/A,275.78,2.63,36.73,0.0,0.0,1,Clear,sky is clear,2017-03-05 04:00:00,491
26831,N/A,275.9,2.75,36.95,0.0,0.0,1,Clear,sky is clear,2017-03-05 05:00:00,591
26832,N/A,275.95,2.8,37.04,0.0,0.0,1,Clear,sky is clear,2017-03-05 06:00:00,1011
26833,N/A,276.21,3.06,37.51,0.0,0.0,1,Clear,sky is clear,2017-03-05 07:00:00,1368
26834,N/A,277.65,4.5,40.1,0.0,0.0,40,Clouds,scattered clouds,2017-03-05 08:00:00,2100
26835,N/A,278.54,5.39,41.7,0.0,0.0,75,Clouds,broken clouds,2017-03-05 09:00:00,2847
26836,N/A,280.02,6.87,44.37,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 10:00:00,3654
26837,N/A,281.9,8.75,47.75,0.0,0.0,75,Clouds,broken clouds,2017-03-05 11:00:00,4127
26838,N/A,284.08,10.93,51.67,0.0,0.0,75,Clouds,broken clouds,2017-03-05 12:00:00,4745
26839,N/A,286.14,12.99,55.38,0.0,0.0,1,Clear,sky is clear,2017-03-05 13:00:00,4566
26840,N/A,286.64,13.49,56.28,0.0,0.0,75,Clouds,broken clouds,2017-03-05 14:00:00,4557
26841,N/A,286.46,13.31,55.96,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 15:00:00,4632
26842,N/A,286.21,13.06,55.51,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 16:00:00,4684
26843,N/A,285.48,12.33,54.19,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 17:00:00,4180
26844,N/A,283.77,10.62,51.12,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 18:00:00,3749
26845,N/A,283.41,10.26,50.47,0.0,0.0,75,Clouds,broken clouds,2017-03-05 19:00:00,4253
26846,N/A,283.35,10.2,50.36,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 20:00:00,3643
26847,N/A,283.15,10.0,50.0,0.0,0.0,90,Clouds,overcast clouds,2017-03-05 21:00:00,2198
26848,N/A,282.95,9.8,49.64,0.0,0.0,75,Clouds,broken clouds,2017-03-05 22:00:00,1581
26849,N/A,283.08,9.93,49.87,0.0,0.0,75,Clouds,broken clouds,2017-03-05 23:00:00,1001
26850,N/A,282.75,9.6,49.28,0.0,0.0,40,Clouds,scattered clouds,2017-03-06 00:00:00,585
26851,N/A,282.75,9.6,49.28,0.0,0.0,90,Clouds,overcast clouds,2017-03-06 01:00:00,387
26852,N/A,282.95,9.8,49.64,0.0,0.0,40,Clouds,scattered clouds,2017-03-06 02:00:00,304
26853,N/A,283.22,10.07,50.13,0.0,0.0,90,Clouds,overcast clouds,2017-03-06 03:00:00,363
26854,N/A,283.55,10.4,50.72,0.0,0.0,75,Drizzle,drizzle,2017-03-06 04:00:00,865
26855,N/A,283.68,10.53,50.95,0.0,0.0,90,Rain,light rain,2017-03-06 05:00:00,2744
26856,N/A,283.62,10.47,50.85,0.0,0.0,75,Drizzle,light intensity drizzle,2017-03-06 06:00:00,5673
26857,N/A,283.75,10.6,51.08,0.0,0.0,90,Drizzle,drizzle,2017-03-06 07:00:00,6531
26858,N/A,283.93,10.78,51.4,0.0,0.0,90,Mist,mist,2017-03-06 08:00:00,5931
26859,N/A,284.08,10.93,51.67,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-06 09:00:00,4802
26860,N/A,284.35,11.2,52.16,0.0,0.0,90,Mist,mist,2017-03-06 10:00:00,4296
26861,N/A,284.55,11.4,52.52,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-06 11:00:00,4490
26862,N/A,284.77,11.62,52.92,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-06 12:00:00,4758
26863,N/A,285.4,12.25,54.05,0.0,0.0,90,Clouds,overcast clouds,2017-03-06 13:00:00,4711
26864,N/A,286.55,13.4,56.12,0.0,0.0,90,Clouds,overcast clouds,2017-03-06 14:00:00,5014
26865,N/A,288.27,15.12,59.22,0.0,0.0,40,Clouds,scattered clouds,2017-03-06 15:00:00,5727
26866,N/A,289.75,16.6,61.88,0.0,0.0,40,Clouds,scattered clouds,2017-03-06 16:00:00,6645
26867,N/A,289.78,16.63,61.93,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-03-06 17:00:00,6199
26868,N/A,289.1,15.95,60.71,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-03-06 18:00:00,4261
26869,N/A,287.49,14.34,57.81,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-03-06 19:00:00,2910
26870,N/A,285.6,12.45,54.41,0.0,0.0,75,Rain,moderate rain,2017-03-06 20:00:00,2402
26871,N/A,284.29,11.14,52.05,0.0,0.0,1,Clear,sky is clear,2017-03-06 21:00:00,2038
26872,N/A,281.78,8.63,47.53,0.0,0.0,1,Rain,light rain,2017-03-06 22:00:00,1514
26873,N/A,279.46,6.31,43.36,0.0,0.0,75,Rain,light rain,2017-03-06 23:00:00,977
26874,N/A,277.78,4.63,40.33,0.0,0.0,90,Clouds,overcast clouds,2017-03-07 00:00:00,517
26875,N/A,276.15,3.0,37.4,0.0,0.0,90,Clouds,overcast clouds,2017-03-07 01:00:00,327
26876,N/A,274.65,1.5,34.7,0.0,0.0,90,Snow,light snow,2017-03-07 02:00:00,237
26877,N/A,273.15,0.0,32.0,0.0,0.0,90,Snow,light snow,2017-03-07 03:00:00,325
26878,N/A,271.53,-1.62,29.08,0.0,0.0,90,Snow,light snow,2017-03-07 04:00:00,785
26879,N/A,271.08,-2.07,28.27,0.0,0.0,90,Snow,light snow,2017-03-07 05:00:00,2746
26880,N/A,271.62,-1.53,29.25,0.0,0.0,90,Snow,light snow,2017-03-07 06:00:00,5966
26881,N/A,271.65,-1.5,29.3,0.0,0.0,75,Clouds,broken clouds,2017-03-07 07:00:00,6461
26882,N/A,271.82,-1.33,29.61,0.0,0.0,1,Clear,sky is clear,2017-03-07 08:00:00,6441
26883,N/A,273.22,0.07,32.13,0.0,0.0,5,Clear,sky is clear,2017-03-07 09:00:00,5109
26884,N/A,274.48,1.33,34.39,0.0,0.0,1,Clear,sky is clear,2017-03-07 10:00:00,4544
26885,N/A,276.35,3.2,37.76,0.0,0.0,5,Clear,sky is clear,2017-03-07 11:00:00,4655
26886,N/A,279.41,6.26,43.27,0.0,0.0,1,Clear,sky is clear,2017-03-07 12:00:00,4961
26887,N/A,280.08,6.93,44.47,0.0,0.0,75,Clouds,broken clouds,2017-03-07 13:00:00,4801
26888,N/A,280.62,7.47,45.45,0.0,0.0,90,Clouds,overcast clouds,2017-03-07 14:00:00,5215
26889,N/A,280.89,7.74,45.93,0.0,0.0,40,Clouds,scattered clouds,2017-03-07 15:00:00,5709
26890,N/A,280.68,7.53,45.55,0.0,0.0,1,Rain,light rain,2017-03-07 16:00:00,6722
26891,N/A,280.82,7.67,45.81,0.0,0.0,75,Rain,light rain,2017-03-07 17:00:00,6017
26892,N/A,280.29,7.14,44.85,0.0,0.0,1,Clear,sky is clear,2017-03-07 18:00:00,4775
26893,N/A,278.96,5.81,42.46,0.0,0.0,40,Clouds,scattered clouds,2017-03-07 19:00:00,3425
26894,N/A,278.09,4.94,40.89,0.0,0.0,40,Clouds,scattered clouds,2017-03-07 20:00:00,2815
26895,N/A,277.29,4.14,39.45,0.0,0.0,1,Clear,sky is clear,2017-03-07 21:00:00,3727
26896,N/A,276.22,3.07,37.53,0.0,0.0,1,Clear,sky is clear,2017-03-07 22:00:00,2816
26897,N/A,275.62,2.47,36.45,0.0,0.0,75,Clouds,broken clouds,2017-03-07 23:00:00,1115
26898,N/A,274.76,1.61,34.9,0.0,0.0,90,Snow,light snow,2017-03-08 00:00:00,607
26899,N/A,273.69,0.54,32.97,0.0,0.0,90,Snow,light snow,2017-03-08 01:00:00,388
26900,N/A,272.41,-0.74,30.67,0.0,0.0,90,Snow,snow,2017-03-08 02:00:00,303
26901,N/A,271.56,-1.59,29.14,0.0,0.0,90,Snow,light snow,2017-03-08 03:00:00,313
26902,N/A,270.69,-2.46,27.57,0.0,0.0,90,Snow,light snow,2017-03-08 04:00:00,818
26903,N/A,270.22,-2.93,26.73,0.0,0.0,40,Snow,light snow,2017-03-08 05:00:00,2692
26904,N/A,269.95,-3.2,26.24,0.0,0.0,40,Snow,light snow,2017-03-08 06:00:00,5898
26905,N/A,269.16,-3.99,24.82,0.0,0.0,40,Snow,light snow,2017-03-08 07:00:00,6832
26906,N/A,268.31,-4.84,23.29,0.0,0.0,40,Snow,light snow,2017-03-08 08:00:00,6134
26907,N/A,268.23,-4.92,23.14,0.0,0.0,40,Snow,light snow,2017-03-08 09:00:00,5194
26908,N/A,268.35,-4.8,23.36,0.0,0.0,75,Snow,light snow,2017-03-08 10:00:00,4454
26909,N/A,269.73,-3.42,25.84,0.0,0.0,20,Clouds,few clouds,2017-03-08 11:00:00,4749
26910,N/A,270.31,-2.84,26.89,0.0,0.0,40,Clouds,scattered clouds,2017-03-08 12:00:00,5070
26911,N/A,272.22,-0.93,30.33,0.0,0.0,1,Clear,sky is clear,2017-03-08 13:00:00,5313
26912,N/A,273.02,-0.13,31.77,0.0,0.0,1,Clear,sky is clear,2017-03-08 14:00:00,5642
